harvestcraft:apricotjuiceitem,2,1.2,0,Apricot Juice,"foodApricotjuice,listAlljuice",Pam's HarvestCraft,9132,FALSE
harvestcraft:apricotsmoothieitem,3,1.2,0,Apricot Smoothie,"foodApricotsmoothie,listAllsmoothie",Pam's HarvestCraft,9460,FALSE
harvestcraft:apricotyogurtitem,2,1.2,0,Apricot Yogurt,"foodApricotyogurt,listAllyogurt",Pam's HarvestCraft,9456,FALSE
harvestcraft:arrowrootitem,1,0.6,0,Arrowroot,"cropArrowroot,listAllveggie",Pam's HarvestCraft,8855,FALSE
harvestcraft:artichokeitem,1,0.6,0,Artichoke,"cropArtichoke,listAllgreenveggie,listAllveggie",Pam's HarvestCraft,8801,FALSE
harvestcraft:asparagusitem,1,0.6,0,Asparagus,"cropAsparagus,listAllgreenveggie,listAllveggie",Pam's HarvestCraft,8739,FALSE
harvestcraft:asparagusquicheitem,6,1.2,0,Asparagus Quiche,foodAsparagusquiche,Pam's HarvestCraft,9292,FALSE
harvestcraft:asparagussoupitem,6,1.2,0,Asparagus Soup,foodAsparagussoup,Pam's HarvestCraft,9293,FALSE
harvestcraft:avocadoburritoitem,8,1.2,0,Avocado Burrito,foodAvocadoburrito,Pam's HarvestCraft,9303,FALSE
harvestcraft:avocadoitem,1,0.6,0,Avocado,cropAvocado,Pam's HarvestCraft,8955,FALSE
harvestcraft:babaganoushitem,5,1.2,0,Baba Ganoush,foodBabaganoush,Pam's HarvestCraft,9700,FALSE
harvestcraft:baconandeggsitem,4,1.2,0,Bacon and Eggs,foodBaconandeggs,Pam's HarvestCraft,9630,FALSE
harvestcraft:baconcheeseburgeritem,10,1.2,0,Bacon Cheeseburger,foodBaconcheeseburger,Pam's HarvestCraft,9899,FALSE
harvestcraft:baconmushroomburgeritem,11,1.2,0,Bacon Mushroom Burger,foodBaconmushroomburger,Pam's HarvestCraft,9930,FALSE
harvestcraft:baconpancakesitem,6,1.2,0,Bacon Pancakes,foodBaconpancakes,Pam's HarvestCraft,9762,FALSE
harvestcraft:baconwrappedchiliitem,3,1.2,0,Bacon Wrapped Chili,foodBaconwrappedchili,Pam's HarvestCraft,9824,FALSE
harvestcraft:baconwrappeddatesitem,3,1.2,0,Bacon Wrapped Dates,foodBaconwrappeddates,Pam's HarvestCraft,9479,FALSE
harvestcraft:bakedalaskaitem,7,1.2,0,Baked Alaska,foodBakedalaska,Pam's HarvestCraft,9812,FALSE
harvestcraft:bakedbeansitem,4,1.2,0,Baked Beans,foodBakedbeans,Pam's HarvestCraft,9221,FALSE
harvestcraft:bakedbeetsitem,4,1.2,0,Baked Beets,foodBakedbeets,Pam's HarvestCraft,9258,FALSE
harvestcraft:bakedcactusitem,1,1.2,0,Baked Cactus,foodBakedcactus,Pam's HarvestCraft,9742,FALSE
harvestcraft:bakedhamitem,4,1.2,0,Baked Ham,foodBakedham,Pam's HarvestCraft,9153,FALSE
harvestcraft:bakedsweetpotatoitem,2,1.2,0,Baked Sweet Potato,,Pam's HarvestCraft,9087,FALSE
harvestcraft:bakedturnipsitem,5,1.2,0,Baked Turnips,foodBakedturnips,Pam's HarvestCraft,9271,FALSE
harvestcraft:baklavaitem,8,1.2,0,Baklava,foodBaklava,Pam's HarvestCraft,9378,FALSE
harvestcraft:bambooshootitem,1,0.6,0,Bamboo Shoot,"cropBambooshoot,listAllveggie",Pam's HarvestCraft,8749,FALSE
harvestcraft:bamboosteamedriceitem,2,1.2,0,Bamboo Steamed Rice,foodBamboosteamedrice,Pam's HarvestCraft,9452,FALSE
harvestcraft:bananaitem,1,0.6,0,Banana,"cropBanana,listAllfruit",Pam's HarvestCraft,8949,FALSE
harvestcraft:bananamilkshakeitem,3,1.2,0,Banana Milkshake,foodBananamilkshake,Pam's HarvestCraft,9548,FALSE
harvestcraft:banananutbreaditem,5,1.2,0,Banana Nut Bread,foodBanananutbread,Pam's HarvestCraft,9309,FALSE
harvestcraft:bananasmoothieitem,3,1.2,0,Banana Smoothie,"foodBananasmoothie,listAllsmoothie",Pam's HarvestCraft,9310,FALSE
harvestcraft:bananasplititem,7,1.2,0,Banana Split,foodBananasplit,Pam's HarvestCraft,9308,FALSE
harvestcraft:bananayogurtitem,2,1.2,0,Banana Yogurt,"foodBananayogurt,listAllyogurt",Pam's HarvestCraft,9311,FALSE
harvestcraft:bangersandmashitem,9,1.2,0,Bangers and Mash,foodBangersandmash,Pam's HarvestCraft,9527,FALSE
harvestcraft:barleyitem,1,0.6,0,Barley,"cropBarley,listAllgrain",Pam's HarvestCraft,8741,FALSE
harvestcraft:bassrawitem,1,0.6,0,Raw Bass,"fish,foodBassraw,listAllfishfresh,listAllfishraw",Pam's HarvestCraft,10002,FALSE
harvestcraft:battenbergitem,11,1.2,0,Battenberg,foodBattenberg,Pam's HarvestCraft,9922,FALSE
harvestcraft:batteredsausageitem,7,1.2,0,Battered Sausage,foodBatteredsausage,Pam's HarvestCraft,9528,FALSE
harvestcraft:bbqchickenbiscuititem,14,1.2,0,BBQ Chicken Biscuit,foodBbqchickenbiscuit,Pam's HarvestCraft,9956,FALSE
harvestcraft:bbqchickenpizzaitem,9,1.2,0,BBQ Chicken Pizza,foodBbqchickenpizza,Pam's HarvestCraft,9805,FALSE
harvestcraft:bbqjackfruititem,2,1.2,0,BBQ Jackfruit,"foodBbqjackfruit,listAllporkcooked,listAllporkraw",Pam's HarvestCraft,9820,FALSE
harvestcraft:bbqplatteritem,14,1.2,0,BBQ Platter,foodBbqplatter,Pam's HarvestCraft,9953,FALSE
harvestcraft:bbqpotatochipsitem,7,1.2,0,BBQ Potato Chips,foodBbqpotatochips,Pam's HarvestCraft,9676,FALSE
harvestcraft:bbqpulledporkitem,8,1.2,0,BBQ Pulled Pork,foodBbqpulledpork,Pam's HarvestCraft,9553,FALSE
harvestcraft:bbqsauceitem,1,1.2,0,BBQ Sauce,foodBbqsauce,Pam's HarvestCraft,9787,FALSE
harvestcraft:beanburritoitem,7,1.2,0,Bean Burrito,foodBeanburrito,Pam's HarvestCraft,9224,FALSE
harvestcraft:beanitem,1,0.6,0,Beans,"cropBean,listAllveggie",Pam's HarvestCraft,8811,FALSE
harvestcraft:beansandriceitem,5,1.2,0,Beans and Rice,foodBeansandrice,Pam's HarvestCraft,9222,FALSE
harvestcraft:beansontoastitem,10,1.2,0,Beans on Toast,foodBeansontoast,Pam's HarvestCraft,9901,FALSE
harvestcraft:beefjerkyitem,3,1.2,0,Beef Jerky,foodBeefjerky,Pam's HarvestCraft,9444,FALSE
harvestcraft:beefwellingtonitem,7,1.2,0,Beef Wellington,foodBeefwellington,Pam's HarvestCraft,9494,FALSE
harvestcraft:beetburgeritem,13,1.2,0,Beet Burger,foodBeetburger,Pam's HarvestCraft,9947,FALSE
harvestcraft:beetitem,1,0.6,0,Beet,"cropBeet,foodVegetable,listAllveggie",Pam's HarvestCraft,8759,FALSE
harvestcraft:beetsaladitem,6,1.2,0,Beet Salad,foodBeetsalad,Pam's HarvestCraft,9256,FALSE
harvestcraft:beetsoupitem,4,1.2,0,Beet Soup,foodBeetsoup,Pam's HarvestCraft,9257,FALSE
harvestcraft:bellpepperitem,1,0.6,0,Bellpepper,"cropBellpepper,listAllpepper,listAllveggie",Pam's HarvestCraft,8815,FALSE
harvestcraft:bentoboxitem,18,1.2,0,Bento Box,foodBentobox,Pam's HarvestCraft,9968,FALSE
harvestcraft:berrymeringuenestitem,8,1.2,0,Berry Meringue Nest,foodBerrymeringuenest,Pam's HarvestCraft,9813,FALSE
harvestcraft:berryvinaigrettesaladitem,6,1.2,0,Berry Vinaigrette Salad,foodBerryvinaigrettesalad,Pam's HarvestCraft,9701,FALSE
harvestcraft:bibimbapitem,8,1.2,0,Bibimbap,foodBibimbap,Pam's HarvestCraft,9807,FALSE
harvestcraft:biscuititem,5,1.2,0,Biscuit,foodBiscuit,Pam's HarvestCraft,9343,FALSE
harvestcraft:biscuitsandgravyitem,8,1.2,0,Biscuits and Gravy,foodBiscuitsandgravy,Pam's HarvestCraft,9631,FALSE
harvestcraft:blackberrycobbleritem,5,1.2,0,Blackberry Cobbler,foodBlackberrycobbler,Pam's HarvestCraft,9354,FALSE
harvestcraft:blackberryitem,1,0.6,0,Blackberry,"cropBlackberry,listAllberry,listAllfruit",Pam's HarvestCraft,8727,FALSE
harvestcraft:blackberryjellyitem,2,1.2,0,Blackberry Jelly,foodBlackberryjelly,Pam's HarvestCraft,9392,FALSE
harvestcraft:blackberryjellysandwichitem,6,1.2,0,Blackberry Jelly Sandwich,foodBlackberryjellysandwich,Pam's HarvestCraft,9393,FALSE
harvestcraft:blackberryjuiceitem,2,1.2,0,Blackberry Juice,"foodBlackberryjuice,listAlljuice",Pam's HarvestCraft,9125,FALSE
harvestcraft:blackberrysmoothieitem,3,1.2,0,Blackberry Smoothie,"foodBlackberrysmoothie,listAllsmoothie",Pam's HarvestCraft,9355,FALSE
harvestcraft:blackberryyogurtitem,2,1.2,0,Blackberry Yogurt,"foodBlackberryyogurt,listAllyogurt",Pam's HarvestCraft,9356,FALSE
harvestcraft:blackpaellaitem,7,1.2,0,Black Paella,foodBlackpaella,Pam's HarvestCraft,9763,FALSE
harvestcraft:blazingsoupitem,9,1.2,0,Blazing Soup,foodBlazingsoup,Pam's HarvestCraft,9764,FALSE
harvestcraft:bltitem,8,1.2,0,BLT,foodBlt,Pam's HarvestCraft,9184,FALSE
harvestcraft:blueberryitem,1,0.6,0,Blueberry,"cropBlueberry,listAllberry,listAllfruit",Pam's HarvestCraft,8729,FALSE
harvestcraft:blueberryjellyitem,2,1.2,0,Blueberry Jelly,foodBlueberryjelly,Pam's HarvestCraft,9394,FALSE
harvestcraft:blueberryjellysandwichitem,6,1.2,0,Blueberry Jelly Sandwich,foodBlueberryjellysandwich,Pam's HarvestCraft,9395,FALSE
harvestcraft:blueberryjuiceitem,2,1.2,0,Blueberry Juice,"foodBlueberryjuice,listAlljuice",Pam's HarvestCraft,9116,FALSE
harvestcraft:blueberrymuffinitem,4,1.2,0,Blueberry Muffin,foodBlueberrymuffin,Pam's HarvestCraft,9242,FALSE
harvestcraft:blueberrypancakesitem,7,1.2,0,Blueberry Pancakes,foodBlueberrypancakes,Pam's HarvestCraft,9244,FALSE
harvestcraft:blueberrypieitem,5,1.2,0,Blueberry Pie,foodBlueberrypie,Pam's HarvestCraft,9241,FALSE
harvestcraft:blueberrysmoothieitem,3,1.2,0,Blueberry Smoothie,"foodBlueberrysmoothie,listAllsmoothie",Pam's HarvestCraft,9240,FALSE
harvestcraft:blueberryyogurtitem,2,1.2,0,Blueberry Yogurt,"foodBlueberryyogurt,listAllyogurt",Pam's HarvestCraft,9348,FALSE
harvestcraft:boiledeggitem,3,1.2,0,Boiled Egg,foodBoiledegg,Pam's HarvestCraft,9163,FALSE
harvestcraft:bolognaitem,2,1.2,0,Bologna,foodBologna,Pam's HarvestCraft,9852,FALSE
harvestcraft:bolognasandwichitem,9,1.2,0,Bologna Sandwich,foodBolognasandwich,Pam's HarvestCraft,9843,FALSE
harvestcraft:braisedonionsitem,5,1.2,0,Braised Onions,foodBraisedonions,Pam's HarvestCraft,9189,FALSE
harvestcraft:bratwurstitem,13,1.2,0,Bratwurst,foodBratwurst,Pam's HarvestCraft,9943,FALSE
harvestcraft:breadedporkchopitem,5,1.2,0,Breaded Porkchop,foodBreadedporkchop,Pam's HarvestCraft,9151,FALSE
harvestcraft:breadfruititem,1,0.6,0,Breadfruit,listAllgrain,Pam's HarvestCraft,9012,FALSE
harvestcraft:breakfastburritoitem,10,1.2,0,Breakfast Burrito,foodBreakfastburrito,Pam's HarvestCraft,9911,FALSE
harvestcraft:briochebunitem,3,1.2,0,Brioche Bun,foodBriochebun,Pam's HarvestCraft,9765,FALSE
harvestcraft:broccoliitem,1,0.6,0,Broccoli,"cropBroccoli,listAllgreenveggie,listAllveggie",Pam's HarvestCraft,8791,FALSE
harvestcraft:broccolimacitem,4,1.2,0,Broccoli Mac,foodBroccolimac,Pam's HarvestCraft,9259,FALSE
harvestcraft:broccolindipitem,3,1.2,0,Broccoli n Dip,foodBroccolindip,Pam's HarvestCraft,9260,FALSE
harvestcraft:brownieitem,8,1.2,0,Brownie,foodBrownie,Pam's HarvestCraft,9296,FALSE
harvestcraft:brusselsproutitem,1,0.6,0,Brussel Sprout,"cropBrusselsprout,listAllgreenveggie,listAllveggie",Pam's HarvestCraft,8803,FALSE
harvestcraft:bubbleteaitem,4,1.2,0,Bubble Tea,foodBubbletea,Pam's HarvestCraft,9724,FALSE
harvestcraft:bulgogiitem,7,1.2,0,Bulgogi,foodBulgogi,Pam's HarvestCraft,9712,FALSE
harvestcraft:buttercookieitem,6,1.2,0,Butter Cookie,"foodButtercookie,listAllcookie",Pam's HarvestCraft,9673,FALSE
harvestcraft:butteredpotatoitem,4,1.2,0,Buttered Potato,foodButteredpotato,Pam's HarvestCraft,9140,FALSE
harvestcraft:buttertartitem,10,1.2,0,Butter Tart,foodButtertart,Pam's HarvestCraft,9921,FALSE
harvestcraft:cabbageitem,1,0.6,0,Cabbage,"cropCabbage,listAllgreenveggie,listAllveggie",Pam's HarvestCraft,8805,FALSE
harvestcraft:cactusfruititem,1,0.6,0,Cactus Fruit,"cropCactusfruit,listAllfruit",Pam's HarvestCraft,8737,FALSE
harvestcraft:cactusfruitjuiceitem,2,1.2,0,Cactus Fruit Juice,"foodCactusfruitjuice,listAlljuice",Pam's HarvestCraft,9129,FALSE
harvestcraft:cactussoupitem,3,1.2,0,Cactus Soup,foodCactussoup,Pam's HarvestCraft,9338,FALSE
harvestcraft:calamaricookeditem,2,1.2,0,Cooked Calamari,"foodCalamaricooked,listAllfishcooked",Pam's HarvestCraft,9081,FALSE
harvestcraft:calamarirawitem,1,0.6,0,Raw Calamari,"fish,foodCalamariraw,listAllfishfresh,listAllfishraw",Pam's HarvestCraft,9080,FALSE
harvestcraft:californiarollitem,6,1.2,0,California Roll,foodCaliforniaroll,Pam's HarvestCraft,9499,FALSE
harvestcraft:candiedgingeritem,2,1.2,0,Candied Ginger,foodCandiedginger,Pam's HarvestCraft,9274,FALSE
harvestcraft:candiedlemonitem,2,1.2,0,Candied Lemon,foodCandiedlemon,Pam's HarvestCraft,9238,FALSE
harvestcraft:candiedpecansitem,3,1.2,0,Candied Pecans,foodCandiedpecans,Pam's HarvestCraft,9735,FALSE
harvestcraft:candiedsweetpotatoesitem,3,1.2,0,Candied Sweet Potatoes,foodCandiedsweetpotatoes,Pam's HarvestCraft,9263,FALSE
harvestcraft:candiedwalnutsitem,4,1.2,0,Candied Walnuts,foodCandiedwalnuts,Pam's HarvestCraft,9295,FALSE
harvestcraft:candleberryitem,1,0.6,0,Candleberry,"cropCandle,cropCandleberry",Pam's HarvestCraft,8731,FALSE
harvestcraft:cantaloupeitem,1,0.6,0,Cantaloupe,"cropCantaloupe,listAllfruit",Pam's HarvestCraft,8751,FALSE
harvestcraft:cantonesegreensitem,2,1.2,0,Cantonese Greens,foodCantonesegreens,Pam's HarvestCraft,9752,FALSE
harvestcraft:cantonesenoodlesitem,10,1.2,0,Cantonese Noodles,foodCantonesenoodles,Pam's HarvestCraft,9915,FALSE
harvestcraft:caramelappleitem,3,1.2,0,Caramel Apple,foodCaramelapple,Pam's HarvestCraft,9095,FALSE
harvestcraft:caramelcupcakeitem,8,1.2,0,Caramel Cupcake,foodCaramelcupcake,Pam's HarvestCraft,9799,FALSE
harvestcraft:caramelicecreamitem,4,1.2,0,Caramel Ice Cream,foodCaramelicecream,Pam's HarvestCraft,9433,FALSE
harvestcraft:caramelitem,1,1.2,0,Caramel,foodCaramel,Pam's HarvestCraft,9165,FALSE
harvestcraft:carprawitem,1,0.6,0,Raw Carp,"fish,foodCarpraw,listAllfishfresh,listAllfishraw",Pam's HarvestCraft,10003,FALSE
harvestcraft:carrotcupcakeitem,8,1.2,0,Carrot Cupcake,foodCarrotcupcake,Pam's HarvestCraft,9790,FALSE
harvestcraft:carrotjuiceitem,2,1.2,0,Carrot Juice,"foodCarrotjuice,listAlljuice",Pam's HarvestCraft,9113,FALSE
harvestcraft:carrotsoupitem,4,1.2,0,Carrot Soup,foodCarrotsoup,Pam's HarvestCraft,9138,FALSE
harvestcraft:cashewbutteritem,1,1.2,0,Cashew Butter,"foodCashewbutter,listAllnutbutter",Pam's HarvestCraft,9561,FALSE
harvestcraft:cashewchickenitem,5,1.2,0,Cashew Chicken,foodCashewchicken,Pam's HarvestCraft,9455,FALSE
harvestcraft:cashewitem,1,0.6,0,Cashew,"cropCashew,listAllnut",Pam's HarvestCraft,8940,FALSE
harvestcraft:cassavaitem,1,0.6,0,Cassava,"cropCassava,listAllveggie",Pam's HarvestCraft,8857,FALSE
harvestcraft:cassouletitem,13,1.2,0,Cassoulet,foodCassoulet,Pam's HarvestCraft,9942,FALSE
harvestcraft:catfishrawitem,1,0.6,0,Raw Catfish,"fish,foodCatfishraw,listAllfishfresh,listAllfishraw",Pam's HarvestCraft,10004,FALSE
harvestcraft:caulifloweritem,1,0.6,0,Cauliflower,"cropCauliflower,listAllveggie",Pam's HarvestCraft,8793,FALSE
harvestcraft:ceasarsaladitem,9,1.2,0,Caesar Salad,foodCeasarsalad,Pam's HarvestCraft,9508,FALSE
harvestcraft:celeryandpeanutbutteritem,2,1.2,0,Celery and Peanut Butter,foodCeleryandpeanutbutter,Pam's HarvestCraft,9284,FALSE
harvestcraft:celeryitem,1,0.6,0,Celery,"cropCelery,listAllgreenveggie,listAllveggie",Pam's HarvestCraft,8777,FALSE
harvestcraft:celerysoupitem,5,1.2,0,Celery Soup,foodCelerysoup,Pam's HarvestCraft,9287,FALSE
harvestcraft:cevicheitem,7,1.2,0,Ceviche,foodCeviche,Pam's HarvestCraft,9741,FALSE
harvestcraft:chaiteaitem,3,1.2,0,Chai Tea,foodChaitea,Pam's HarvestCraft,9251,FALSE
harvestcraft:chaoscookieitem,3,1.2,0,Chaos Cookie,"foodChaoscookie,listAllcookie",Pam's HarvestCraft,9509,FALSE
harvestcraft:charrrawitem,1,0.6,0,Raw Charr,"fish,foodCharrraw,listAllfishfresh,listAllfishraw",Pam's HarvestCraft,10005,FALSE
harvestcraft:charsiuitem,8,1.2,0,Char Siu,foodCharsiu,Pam's HarvestCraft,9627,FALSE
harvestcraft:cheddarandsourcreampotatochipsitem,6,1.2,0,Cheddar and Sour Cream Potato Chips,foodCheddarandsourcreampotatochips,Pam's HarvestCraft,9678,FALSE
harvestcraft:cheeseburgeritem,8,1.2,0,Cheeseburger,foodCheeseburger,Pam's HarvestCraft,9155,FALSE
harvestcraft:cheesedanishitem,6,1.2,0,Cheese Danish,foodCheesedanish,Pam's HarvestCraft,9850,FALSE
harvestcraft:cheeseitem,2,1.2,0,Cheese,foodCheese,Pam's HarvestCraft,9090,FALSE
harvestcraft:cheeseontoastitem,6,1.2,0,Cheese on Toast,foodCheeseontoast,Pam's HarvestCraft,9606,FALSE
harvestcraft:cheesesteakitem,10,1.2,0,Cheesesteak,foodCheesesteak,Pam's HarvestCraft,9919,FALSE
harvestcraft:cheesyshrimpquinoaitem,9,1.2,0,Cheesy Shrimp Quinoa,foodCheesyshrimpquinoa,Pam's HarvestCraft,9711,FALSE
harvestcraft:cheezepuffsitem,4,1.2,0,Cheeze Puffs,foodCheezepuffs,Pam's HarvestCraft,9681,FALSE
harvestcraft:cherrycoconutchocolatebaritem,4,1.2,0,Cherry Coconut Chocolate Bar,foodCherrycoconutchocolatebar,Pam's HarvestCraft,9503,FALSE
harvestcraft:cherryicecreamitem,4,1.2,0,Cherry Ice Cream,foodCherryicecream,Pam's HarvestCraft,9556,FALSE
harvestcraft:cherryitem,1,0.6,0,Cherry,"cropCherry,listAllfruit",Pam's HarvestCraft,8900,FALSE
harvestcraft:cherryjellyitem,2,1.2,0,Cherry Jelly,foodCherryjelly,Pam's HarvestCraft,9396,FALSE
harvestcraft:cherryjellysandwichitem,6,1.2,0,Cherry Jelly Sandwich,foodCherryjellysandwich,Pam's HarvestCraft,9397,FALSE
harvestcraft:cherryjuiceitem,2,1.2,0,Cherry Juice,"foodCherryjuice,listAlljuice",Pam's HarvestCraft,9117,FALSE
harvestcraft:cherrypieitem,5,1.2,0,Cherry Pie,foodCherrypie,Pam's HarvestCraft,9245,FALSE
harvestcraft:cherryslushieitem,3,1.2,0,Cherry Slushie,foodCherryslushie,Pam's HarvestCraft,9800,FALSE
harvestcraft:cherrysmoothieitem,3,1.2,0,Cherry Smoothie,"foodCherrysmoothie,listAllsmoothie",Pam's HarvestCraft,9247,FALSE
harvestcraft:cherrysodaitem,3,1.2,0,Cherry Soda,"foodCherrysoda,listAllsoda",Pam's HarvestCraft,9425,FALSE
harvestcraft:cherryyogurtitem,2,1.2,0,Cherry Yogurt,"foodCherryyogurt,listAllyogurt",Pam's HarvestCraft,9350,FALSE
harvestcraft:chestnutbutteritem,1,1.2,0,Chestnut Butter,"foodChestnutbutter,listAllnutbutter",Pam's HarvestCraft,9562,FALSE
harvestcraft:chestnutitem,1,0.6,0,Chestnut,"cropChestnut,listAllnut",Pam's HarvestCraft,8982,FALSE
harvestcraft:chickenandwafflesitem,14,1.2,0,Chicken and Waffles,foodChickenandwaffles,Pam's HarvestCraft,9954,FALSE
harvestcraft:chickenbiscuititem,13,1.2,0,Chicken Biscuit,foodChickenbiscuit,Pam's HarvestCraft,9944,FALSE
harvestcraft:chickencelerycasseroleitem,6,1.2,0,Chicken Celery Casserole,foodChickencelerycasserole,Pam's HarvestCraft,9285,FALSE
harvestcraft:chickenchowmeinitem,8,1.2,0,Chicken Chow Mein,foodChickenchowmein,Pam's HarvestCraft,9623,FALSE
harvestcraft:chickencordonbleuitem,7,1.2,0,Chicken Cordon Bleu,foodChickencordonbleu,Pam's HarvestCraft,9826,FALSE
harvestcraft:chickencurryitem,9,1.2,0,Chicken Curry,foodChickencurry,Pam's HarvestCraft,9313,FALSE
harvestcraft:chickendinneritem,9,1.2,0,Chicken Dinner,foodChickendinner,Pam's HarvestCraft,9668,FALSE
harvestcraft:chickengumboitem,9,1.2,0,Chicken Gumbo,foodChickengumbo,Pam's HarvestCraft,9497,FALSE
harvestcraft:chickenkatsuitem,6,1.2,0,Chicken Katsu,foodChickenkatsu,Pam's HarvestCraft,9719,FALSE
harvestcraft:chickennoodlesoupitem,6,1.2,0,Chicken Noodle Soup,foodChickennoodlesoup,Pam's HarvestCraft,9149,FALSE
harvestcraft:chickenpaellaitem,8,1.2,0,Chicken Paella,foodChickenpaella,Pam's HarvestCraft,9766,FALSE
harvestcraft:chickenparmasanitem,5,1.2,0,Chicken Parmesan,foodChickenparmasan,Pam's HarvestCraft,9180,FALSE
harvestcraft:chickenpotpieitem,7,1.2,0,Chicken Pot Pie,foodChickenpotpie,Pam's HarvestCraft,9150,FALSE
harvestcraft:chickensandwichitem,6,1.2,0,Chicken Sandwich,foodChickensandwich,Pam's HarvestCraft,9148,FALSE
harvestcraft:chickpeaitem,1,0.6,0,Chickpeas,"cropChickpea,listAllveggie",Pam's HarvestCraft,8859,FALSE
harvestcraft:chikorollitem,10,1.2,0,Chiko Roll,foodChikoroll,Pam's HarvestCraft,9903,FALSE
harvestcraft:chilichocolateitem,2,1.2,0,Chili Chocolate,foodChilichocolate,Pam's HarvestCraft,9232,FALSE
harvestcraft:chilicupcakeitem,8,1.2,0,Chili Cupcake,foodChilicupcake,Pam's HarvestCraft,9792,FALSE
harvestcraft:chilidogitem,10,1.2,0,Chili Dog,foodChilidog,Pam's HarvestCraft,9908,FALSE
harvestcraft:chilidonutitem,6,1.2,0,Chili Donut,foodChilidonut,Pam's HarvestCraft,9786,FALSE
harvestcraft:chiliitem,4,1.2,0,Chili,foodChili,Pam's HarvestCraft,9223,FALSE
harvestcraft:chilipepperitem,1,0.6,0,Chili Pepper,"cropChilipepper,listAllpepper",Pam's HarvestCraft,8817,FALSE
harvestcraft:chilipoppersitem,6,1.2,0,Chili Poppers,foodChilipoppers,Pam's HarvestCraft,9230,FALSE
harvestcraft:chimichangaitem,17,1.2,0,Chimichanga,foodChimichanga,Pam's HarvestCraft,9964,FALSE
harvestcraft:chipsanddipitem,5,1.2,0,Chips and Dip,foodChipsanddip,Pam's HarvestCraft,9680,FALSE
harvestcraft:chipsandsalsaitem,10,1.2,0,Chips and Salsa,foodChipsandsalsa,Pam's HarvestCraft,9912,FALSE
harvestcraft:chocolatebaconitem,3,1.2,0,Chocolate Bacon,foodChocolatebacon,Pam's HarvestCraft,9510,FALSE
harvestcraft:chocolatebaritem,1,1.2,0,Chocolate Bar,foodChocolatebar,Pam's HarvestCraft,9170,FALSE
harvestcraft:chocolatecaramelfudgeitem,2,1.2,0,Chocolate Caramel Fudge,foodChocolatecaramelfudge,Pam's HarvestCraft,9492,FALSE
harvestcraft:chocolatecherryitem,2,1.2,0,Chocolate Cherry,foodChocolatecherry,Pam's HarvestCraft,9246,FALSE
harvestcraft:chocolatecoconutbaritem,2,1.2,0,Chocolate Coconut Bar,foodChocolatecoconutbar,Pam's HarvestCraft,9832,FALSE
harvestcraft:chocolatecupcakeitem,8,1.2,0,Chocolate Cupcake,foodChocolatecupcake,Pam's HarvestCraft,9789,FALSE
harvestcraft:chocolatedonutitem,5,1.2,0,Chocolate Donut,foodChocolatedonut,Pam's HarvestCraft,9334,FALSE
harvestcraft:chocolateicecreamitem,4,1.2,0,Chocolate Ice Cream,foodChocolateicecream,Pam's HarvestCraft,9172,FALSE
harvestcraft:chocolatemilkitem,2,1.2,0,Chocolate Milk,foodChocolatemilk,Pam's HarvestCraft,9357,FALSE
harvestcraft:chocolatemilkshakeitem,3,1.2,0,Chocolate Milkshake,foodChocolatemilkshake,Pam's HarvestCraft,9547,FALSE
harvestcraft:chocolateorangeitem,2,1.2,0,Chocolate Orange,foodChocolateorange,Pam's HarvestCraft,9720,FALSE
harvestcraft:chocolatepuddingitem,3,1.2,0,Chocolate Pudding,foodChocolatepudding,Pam's HarvestCraft,9804,FALSE
harvestcraft:chocolaterollitem,3,1.2,0,Chocolate Roll,foodChocolateroll,Pam's HarvestCraft,9608,FALSE
harvestcraft:chocolatestrawberryitem,2,1.2,0,Chocolate Strawberry,foodChocolatestrawberry,Pam's HarvestCraft,9201,FALSE
harvestcraft:chocolateyogurtitem,2,1.2,0,Chocolate Yogurt,"foodChocolateyogurt,listAllyogurt",Pam's HarvestCraft,9353,FALSE
harvestcraft:chocovoxelsitem,2,1.2,0,Choco Voxels Cereal,foodChocovoxels,Pam's HarvestCraft,9640,FALSE
harvestcraft:chorizoitem,5,1.2,0,Chorizo,foodchorizo,Pam's HarvestCraft,9530,FALSE
harvestcraft:chorusfruitsoupitem,4,1.2,0,Chorus Fruit Soup,foodChorusfruitsoup,Pam's HarvestCraft,9750,FALSE
harvestcraft:cinnamonappleoatmealitem,3,1.2,0,Cinnamon Apple Oatmeal,foodCinnamonappleoatmeal,Pam's HarvestCraft,9486,FALSE
harvestcraft:cinnamonbreaditem,6,1.2,0,Cinnamon Bread,foodCinnamonbread,Pam's HarvestCraft,9857,FALSE
harvestcraft:cinnamonitem,1,0.6,0,Cinnamon,"cropCinnamon,sweetHerb",Pam's HarvestCraft,9024,FALSE
harvestcraft:cinnamonrollitem,5,1.2,0,Cinnamon Roll,foodCinnamonroll,Pam's HarvestCraft,9330,FALSE
harvestcraft:cinnamonsugardonutitem,7,1.2,0,Cinnamon Sugar Donut,foodCinnamonsugardonut,Pam's HarvestCraft,9362,FALSE
harvestcraft:cinnamontoastitem,7,1.2,0,Cinnamon Toast,foodCinnamontoast,Pam's HarvestCraft,9641,FALSE
harvestcraft:citrussaladitem,2,1.2,0,Citrus Salad,foodCitrussalad,Pam's HarvestCraft,9471,FALSE
