netherex:ghast_meat_cooked,2.0,1,2,0.5,Ghast Cytoplasm Mound,"['ore:foodMeats', 'ore:listAllghastcooked', 'ore:listAllmeatcooked']",NetherEx,7795
netherex:ghast_meat_raw,1.0,1,2,0.5,Ghast Cytoplasm,"['ore:foodMeats', 'ore:listAllghastraw', 'ore:listAllmeatraw', 'ore:netherQuintessenceA']",NetherEx,7794
harvestcraft:agaveitem,1.0,1,2,0.5,Agave,"['ore:cropAgave', 'ore:listAllfruit']",Pam's HarvestCraft,9685
harvestcraft:akutuqitem,5.0,1,7,3,Akutuq,['ore:foodAkutuq'],Pam's HarvestCraft,10585
harvestcraft:almondbutteritem,3.0,2,5,1.5,Almond Butter,"['ore:foodAlmondbutter', 'ore:listAllnutbutter']",Pam's HarvestCraft,10394
harvestcraft:almonditem,1.0,1,2,0.5,Almond,"['ore:cropAlmond', 'ore:listAllnut']",Pam's HarvestCraft,9807
harvestcraft:amaranthitem,1.0,1,2,0.5,Amaranth,"['ore:cropAmaranth', 'ore:listAllgrain']",Pam's HarvestCraft,9687
harvestcraft:anchovypepperonipizzaitem,11.0,1,2,0.5,Anchovy Pepperoni Pizza,['ore:foodAnchovypepperonipizza'],Pam's HarvestCraft,10782
harvestcraft:anchovyrawitem,1.0,1,2,0.5,Raw Anchovy,"['ore:fish', 'ore:foodAnchovyraw', 'ore:listAllfishfresh', 'ore:listAllfishraw', 'ore:listAllmeatraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,10835
harvestcraft:applecideritem,3.0,1,5,1.5,Apple Cider,['ore:foodApplecider'],Pam's HarvestCraft,10360
harvestcraft:applefritteritem,5.0,1,7,3,Apple Fritter,['ore:foodApplefritter'],Pam's HarvestCraft,10466
harvestcraft:applejellyitem,3.0,1,5,1.5,Apple Jelly,['ore:foodApplejelly'],Pam's HarvestCraft,10224
harvestcraft:applejellysandwichitem,8.0,1,8.0,8.0,Apple Jelly Sandwich,['ore:foodApplejellysandwich'],Pam's HarvestCraft,10225
harvestcraft:applejuiceitem,3.0,1,5,1.5,Apple Juice,"['ore:foodApplejuice', 'ore:listAlljuice']",Pam's HarvestCraft,9945
harvestcraft:applepieitem,4.0,1,5,1.5,Apple Pie,['ore:foodApplepie'],Pam's HarvestCraft,9930
harvestcraft:applesauceitem,2.0,1,2,0.5,Apple Sauce,['ore:foodApplesauce'],Pam's HarvestCraft,9927
harvestcraft:applesmoothieitem,4.0,1,5,1.5,Apple Smoothie,"['ore:foodApplesmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,10428
harvestcraft:applesnowitem,4.0,1,5,1.5,Apple Snow,['ore:foodApplesnow'],Pam's HarvestCraft,10645
harvestcraft:appleyogurtitem,3.0,1,5,1.5,Apple Yogurt,"['ore:foodAppleyogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,10201
harvestcraft:apricotglazedporkitem,5.0,1,7,3,Apricot Glazed Pork,['ore:foodApricotglazedpork'],Pam's HarvestCraft,10291
harvestcraft:apricotitem,1.0,1,2,0.5,Apricot,"['ore:cropApricot', 'ore:listAllfruit']",Pam's HarvestCraft,9828
harvestcraft:apricotjellyitem,3.0,1,5,1.5,Apricot Jelly,['ore:foodApricotjelly'],Pam's HarvestCraft,10292
harvestcraft:apricotjellysandwichitem,8.0,1,8.0,8.0,Apricot Jelly Sandwich,['ore:foodApricotjellysandwich'],Pam's HarvestCraft,10293
harvestcraft:apricotjuiceitem,3.0,1,5,1.5,Apricot Juice,"['ore:foodApricotjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9966
harvestcraft:apricotsmoothieitem,4.0,1,5,1.5,Apricot Smoothie,"['ore:foodApricotsmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,10294
harvestcraft:apricotyogurtitem,3.0,1,5,1.5,Apricot Yogurt,"['ore:foodApricotyogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,10290
harvestcraft:arrowrootitem,1.0,1,2,0.5,Arrowroot,"['ore:cropArrowroot', 'ore:listAllveggie']",Pam's HarvestCraft,9689
harvestcraft:artichokeitem,1.0,1,2,0.5,Artichoke,"['ore:cropArtichoke', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,9635
harvestcraft:asparagusitem,1.0,1,2,0.5,Asparagus,"['ore:cropAsparagus', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,9573
harvestcraft:asparagusquicheitem,5.0,1,7,3,Asparagus Quiche,['ore:foodAsparagusquiche'],Pam's HarvestCraft,10126
harvestcraft:asparagussoupitem,6.0,1,7,3,Asparagus Soup,['ore:foodAsparagussoup'],Pam's HarvestCraft,10127
harvestcraft:avocadoburritoitem,8.0,1,8.0,8.0,Avocado Burrito,['ore:foodAvocadoburrito'],Pam's HarvestCraft,10137
harvestcraft:avocadoitem,1.0,1,2,0.5,Avocado,['ore:cropAvocado'],Pam's HarvestCraft,9789
harvestcraft:babaganoushitem,6.0,1,7,3,Baba Ganoush,['ore:foodBabaganoush'],Pam's HarvestCraft,10534
harvestcraft:baconandeggsitem,4.0,1,5,1.5,Bacon and Eggs,['ore:foodBaconandeggs'],Pam's HarvestCraft,10464
harvestcraft:baconcheeseburgeritem,8.0,1,8.0,8.0,Bacon Cheeseburger,['ore:foodBaconcheeseburger'],Pam's HarvestCraft,10733
harvestcraft:baconmushroomburgeritem,9.0,1,9.0,9.0,Bacon Mushroom Burger,['ore:foodBaconmushroomburger'],Pam's HarvestCraft,10764
harvestcraft:baconpancakesitem,5.0,1,7,3,Bacon Pancakes,['ore:foodBaconpancakes'],Pam's HarvestCraft,10596
harvestcraft:baconwrappedchiliitem,4.0,1,5,1.5,Bacon Wrapped Chili,['ore:foodBaconwrappedchili'],Pam's HarvestCraft,10658
harvestcraft:baconwrappeddatesitem,4.0,1,5,1.5,Bacon Wrapped Dates,['ore:foodBaconwrappeddates'],Pam's HarvestCraft,10313
harvestcraft:bakedalaskaitem,8.0,1,8.0,8.0,Baked Alaska,['ore:foodBakedalaska'],Pam's HarvestCraft,10646
harvestcraft:bakedbeansitem,5.0,1,7,3,Baked Beans,['ore:foodBakedbeans'],Pam's HarvestCraft,10055
harvestcraft:bakedbeetsitem,4.0,1,5,1.5,Baked Beets,['ore:foodBakedbeets'],Pam's HarvestCraft,10092
harvestcraft:bakedcactusitem,2.0,1,2,0.5,Baked Cactus,['ore:foodBakedcactus'],Pam's HarvestCraft,10576
harvestcraft:bakedhamitem,5.0,1,7,3,Baked Ham,['ore:foodBakedham'],Pam's HarvestCraft,9987
harvestcraft:bakedsweetpotatoitem,2.0,1,2,0.5,Baked Sweet Potato,['ore:'],Pam's HarvestCraft,9921
harvestcraft:bakedturnipsitem,5.0,1,7,3,Baked Turnips,['ore:foodBakedturnips'],Pam's HarvestCraft,10105
harvestcraft:baklavaitem,6.0,1,7,3,Baklava,['ore:foodBaklava'],Pam's HarvestCraft,10212
harvestcraft:bambooshootitem,1.0,1,2,0.5,Bamboo Shoot,"['ore:cropBambooshoot', 'ore:listAllveggie']",Pam's HarvestCraft,9583
harvestcraft:bamboosteamedriceitem,3.0,1,5,1.5,Bamboo Steamed Rice,['ore:foodBamboosteamedrice'],Pam's HarvestCraft,10286
harvestcraft:bananaitem,1.0,1,2,0.5,Banana,"['ore:cropBanana', 'ore:listAllfruit']",Pam's HarvestCraft,9783
harvestcraft:bananamilkshakeitem,4.0,1,5,1.5,Banana Milkshake,['ore:foodBananamilkshake'],Pam's HarvestCraft,10382
harvestcraft:banananutbreaditem,6.0,1,7,3,Banana Nut Bread,['ore:foodBanananutbread'],Pam's HarvestCraft,10143
harvestcraft:bananasmoothieitem,4.0,1,5,1.5,Banana Smoothie,"['ore:foodBananasmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,10144
harvestcraft:bananasplititem,9.0,1,9.0,9.0,Banana Split,['ore:foodBananasplit'],Pam's HarvestCraft,10142
harvestcraft:bananayogurtitem,3.0,1,5,1.5,Banana Yogurt,"['ore:foodBananayogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,10145
harvestcraft:bangersandmashitem,14.0,1,2,0.5,Bangers and Mash,['ore:foodBangersandmash'],Pam's HarvestCraft,10361
harvestcraft:barleyitem,1.0,1,2,0.5,Barley,"['ore:cropBarley', 'ore:listAllgrain']",Pam's HarvestCraft,9575
harvestcraft:bassrawitem,1.0,1,2,0.5,Raw Bass,"['ore:fish', 'ore:foodBassraw', 'ore:listAllfishfresh', 'ore:listAllfishraw', 'ore:listAllmeatraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,10836
harvestcraft:battenbergitem,10.0,1,2,0.5,Battenberg,['ore:foodBattenberg'],Pam's HarvestCraft,10756
harvestcraft:batteredsausageitem,7.0,1,7,3,Battered Sausage,['ore:foodBatteredsausage'],Pam's HarvestCraft,10362
harvestcraft:bbqchickenbiscuititem,17.0,1,2,0.5,BBQ Chicken Biscuit,['ore:foodBbqchickenbiscuit'],Pam's HarvestCraft,10790
harvestcraft:bbqchickenpizzaitem,11.0,1,2,0.5,BBQ Chicken Pizza,['ore:foodBbqchickenpizza'],Pam's HarvestCraft,10639
harvestcraft:bbqjackfruititem,10.0,1,2,0.5,BBQ Jackfruit,"['ore:foodBbqjackfruit', 'ore:listAllporkcooked', 'ore:listAllporkraw']",Pam's HarvestCraft,10654
harvestcraft:bbqplatteritem,16.0,1,2,0.5,BBQ Platter,['ore:foodBbqplatter'],Pam's HarvestCraft,10787
harvestcraft:bbqpotatochipsitem,9.0,1,9.0,9.0,BBQ Potato Chips,['ore:foodBbqpotatochips'],Pam's HarvestCraft,10510
harvestcraft:bbqpulledporkitem,8.0,1,8.0,8.0,BBQ Pulled Pork,['ore:foodBbqpulledpork'],Pam's HarvestCraft,10387
harvestcraft:bbqsauceitem,6.0,6,7,3,BBQ Sauce,['ore:foodBbqsauce'],Pam's HarvestCraft,10621
harvestcraft:beanburritoitem,7.0,1,7,3,Bean Burrito,['ore:foodBeanburrito'],Pam's HarvestCraft,10058
harvestcraft:beanitem,1.0,1,2,0.5,Beans,"['ore:cropBean', 'ore:listAllveggie']",Pam's HarvestCraft,9645
harvestcraft:beansandriceitem,6.0,1,7,3,Beans and Rice,['ore:foodBeansandrice'],Pam's HarvestCraft,10056
harvestcraft:beansontoastitem,10.0,1,2,0.5,Beans on Toast,['ore:foodBeansontoast'],Pam's HarvestCraft,10735
harvestcraft:beefjerkyitem,2.0,1,2,0.5,Beef Jerky,['ore:foodBeefjerky'],Pam's HarvestCraft,10278
harvestcraft:beefwellingtonitem,4.0,1,5,1.5,Beef Wellington,['ore:foodBeefwellington'],Pam's HarvestCraft,10328
harvestcraft:beetburgeritem,12.0,1,2,0.5,Beet Burger,['ore:foodBeetburger'],Pam's HarvestCraft,10781
harvestcraft:beetitem,1.0,1,2,0.5,Beet,"['ore:cropBeet', 'ore:foodVegetable', 'ore:listAllveggie']",Pam's HarvestCraft,9593
harvestcraft:beetsaladitem,5.0,1,7,3,Beet Salad,['ore:foodBeetsalad'],Pam's HarvestCraft,10090
harvestcraft:beetsoupitem,5.0,1,7,3,Beet Soup,['ore:foodBeetsoup'],Pam's HarvestCraft,10091
harvestcraft:bellpepperitem,1.0,1,2,0.5,Bellpepper,"['ore:cropBellpepper', 'ore:listAllpepper', 'ore:listAllveggie']",Pam's HarvestCraft,9649
harvestcraft:bentoboxitem,19.0,1,2,0.5,Bento Box,['ore:foodBentobox'],Pam's HarvestCraft,10802
harvestcraft:berrymeringuenestitem,8.0,1,8.0,8.0,Berry Meringue Nest,['ore:foodBerrymeringuenest'],Pam's HarvestCraft,10647
harvestcraft:berryvinaigrettesaladitem,7.0,1,7,3,Berry Vinaigrette Salad,['ore:foodBerryvinaigrettesalad'],Pam's HarvestCraft,10535
harvestcraft:bibimbapitem,6.0,1,7,3,Bibimbap,['ore:foodBibimbap'],Pam's HarvestCraft,10641
harvestcraft:biscuititem,3.0,1,5,1.5,Biscuit,['ore:foodBiscuit'],Pam's HarvestCraft,10177
harvestcraft:biscuitsandgravyitem,7.0,1,7,3,Biscuits and Gravy,['ore:foodBiscuitsandgravy'],Pam's HarvestCraft,10465
harvestcraft:blackberrycobbleritem,4.0,1,5,1.5,Blackberry Cobbler,['ore:foodBlackberrycobbler'],Pam's HarvestCraft,10188
harvestcraft:blackberryitem,1.0,1,2,0.5,Blackberry,"['ore:cropBlackberry', 'ore:listAllberry', 'ore:listAllfruit']",Pam's HarvestCraft,9561
harvestcraft:blackberryjellyitem,3.0,1,5,1.5,Blackberry Jelly,['ore:foodBlackberryjelly'],Pam's HarvestCraft,10226
harvestcraft:blackberryjellysandwichitem,8.0,1,8.0,8.0,Blackberry Jelly Sandwich,['ore:foodBlackberryjellysandwich'],Pam's HarvestCraft,10227
harvestcraft:blackberryjuiceitem,3.0,1,5,1.5,Blackberry Juice,"['ore:foodBlackberryjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9959
harvestcraft:blackberrysmoothieitem,4.0,1,5,1.5,Blackberry Smoothie,"['ore:foodBlackberrysmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,10189
harvestcraft:blackberryyogurtitem,3.0,1,5,1.5,Blackberry Yogurt,"['ore:foodBlackberryyogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,10190
harvestcraft:blackpaellaitem,8.0,1,8.0,8.0,Black Paella,['ore:foodBlackpaella'],Pam's HarvestCraft,10597
harvestcraft:blazingsoupitem,5.0,1,7,3,Blazing Soup,['ore:foodBlazingsoup'],Pam's HarvestCraft,10598
harvestcraft:bltitem,8.0,1,8.0,8.0,BLT,['ore:foodBlt'],Pam's HarvestCraft,10018
harvestcraft:blueberryitem,1.0,1,2,0.5,Blueberry,"['ore:cropBlueberry', 'ore:listAllberry', 'ore:listAllfruit']",Pam's HarvestCraft,9563
harvestcraft:blueberryjellyitem,3.0,1,5,1.5,Blueberry Jelly,['ore:foodBlueberryjelly'],Pam's HarvestCraft,10228
harvestcraft:blueberryjellysandwichitem,8.0,1,8.0,8.0,Blueberry Jelly Sandwich,['ore:foodBlueberryjellysandwich'],Pam's HarvestCraft,10229
harvestcraft:blueberryjuiceitem,3.0,1,5,1.5,Blueberry Juice,"['ore:foodBlueberryjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9950
harvestcraft:blueberrymuffinitem,3.0,1,5,1.5,Blueberry Muffin,['ore:foodBlueberrymuffin'],Pam's HarvestCraft,10076
harvestcraft:blueberrypancakesitem,4.0,1,5,1.5,Blueberry Pancakes,['ore:foodBlueberrypancakes'],Pam's HarvestCraft,10078
harvestcraft:blueberrypieitem,4.0,1,5,1.5,Blueberry Pie,['ore:foodBlueberrypie'],Pam's HarvestCraft,10075
harvestcraft:blueberrysmoothieitem,4.0,1,5,1.5,Blueberry Smoothie,"['ore:foodBlueberrysmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,10074
harvestcraft:blueberryyogurtitem,3.0,1,5,1.5,Blueberry Yogurt,"['ore:foodBlueberryyogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,10182
harvestcraft:boiledeggitem,2.0,1,2,0.5,Boiled Egg,['ore:foodBoiledegg'],Pam's HarvestCraft,9997
harvestcraft:bolognaitem,7.0,3,7,3,Bologna,['ore:foodBologna'],Pam's HarvestCraft,10686
harvestcraft:bolognasandwichitem,12.0,1,2,0.5,Bologna Sandwich,['ore:foodBolognasandwich'],Pam's HarvestCraft,10677
harvestcraft:braisedonionsitem,5.0,1,7,3,Braised Onions,['ore:foodBraisedonions'],Pam's HarvestCraft,10023
harvestcraft:bratwurstitem,1.0,1,2,0.5,Bratwurst,['ore:foodBratwurst'],Pam's HarvestCraft,10777
harvestcraft:breadedporkchopitem,4.0,1,5,1.5,Breaded Porkchop,['ore:foodBreadedporkchop'],Pam's HarvestCraft,9985
harvestcraft:breadfruititem,1.0,1,2,0.5,Breadfruit,['ore:listAllgrain'],Pam's HarvestCraft,9846
harvestcraft:breakfastburritoitem,10.0,1,2,0.5,Breakfast Burrito,['ore:foodBreakfastburrito'],Pam's HarvestCraft,10745
harvestcraft:briochebunitem,8.0,3,8.0,8.0,Brioche Bun,['ore:foodBriochebun'],Pam's HarvestCraft,10599
harvestcraft:broccoliitem,1.0,1,2,0.5,Broccoli,"['ore:cropBroccoli', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,9625
harvestcraft:broccolimacitem,4.0,1,5,1.5,Broccoli Mac,['ore:foodBroccolimac'],Pam's HarvestCraft,10093
harvestcraft:broccolindipitem,4.0,1,5,1.5,Broccoli n Dip,['ore:foodBroccolindip'],Pam's HarvestCraft,10094
harvestcraft:brownieitem,7.0,1,7,3,Brownie,['ore:foodBrownie'],Pam's HarvestCraft,10130
harvestcraft:brusselsproutitem,1.0,1,2,0.5,Brussel Sprout,"['ore:cropBrusselsprout', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,9637
harvestcraft:bubbleteaitem,5.0,1,7,3,Bubble Tea,['ore:foodBubbletea'],Pam's HarvestCraft,10558
harvestcraft:bulgogiitem,8.0,1,8.0,8.0,Bulgogi,['ore:foodBulgogi'],Pam's HarvestCraft,10546
harvestcraft:buttercookieitem,9.0,1,9.0,9.0,Butter Cookie,"['ore:foodButtercookie', 'ore:listAllcookie']",Pam's HarvestCraft,10507
harvestcraft:butteredpotatoitem,6.0,1,7,3,Buttered Potato,['ore:foodButteredpotato'],Pam's HarvestCraft,9974
harvestcraft:buttertartitem,7.0,1,7,3,Butter Tart,['ore:foodButtertart'],Pam's HarvestCraft,10755
harvestcraft:cabbageitem,1.0,1,2,0.5,Cabbage,"['ore:cropCabbage', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,9639
harvestcraft:cactusfruititem,1.0,1,2,0.5,Cactus Fruit,"['ore:cropCactusfruit', 'ore:listAllfruit']",Pam's HarvestCraft,9571
harvestcraft:cactusfruitjuiceitem,3.0,1,5,1.5,Cactus Fruit Juice,"['ore:foodCactusfruitjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9963
harvestcraft:cactussoupitem,4.0,1,5,1.5,Cactus Soup,['ore:foodCactussoup'],Pam's HarvestCraft,10172
harvestcraft:calamaricookeditem,2.0,1,2,0.5,Cooked Calamari,"['ore:foodCalamaricooked', 'ore:listAllfishcooked', 'ore:listAllmeatcooked']",Pam's HarvestCraft,9915
harvestcraft:calamarirawitem,1.0,1,2,0.5,Raw Calamari,"['ore:fish', 'ore:foodCalamariraw', 'ore:listAllfishfresh', 'ore:listAllfishraw', 'ore:listAllmeatraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,9914
harvestcraft:californiarollitem,6.0,1,7,3,California Roll,['ore:foodCaliforniaroll'],Pam's HarvestCraft,10333
harvestcraft:candiedgingeritem,3.0,1,5,1.5,Candied Ginger,['ore:foodCandiedginger'],Pam's HarvestCraft,10108
harvestcraft:candiedlemonitem,3.0,1,5,1.5,Candied Lemon,['ore:foodCandiedlemon'],Pam's HarvestCraft,10072
harvestcraft:candiedpecansitem,4.0,1,5,1.5,Candied Pecans,['ore:foodCandiedpecans'],Pam's HarvestCraft,10569
harvestcraft:candiedsweetpotatoesitem,4.0,1,5,1.5,Candied Sweet Potatoes,['ore:foodCandiedsweetpotatoes'],Pam's HarvestCraft,10097
harvestcraft:candiedwalnutsitem,5.0,1,7,3,Candied Walnuts,['ore:foodCandiedwalnuts'],Pam's HarvestCraft,10129
harvestcraft:candleberryitem,1.0,1,2,0.5,Candleberry,"['ore:cropCandle', 'ore:cropCandleberry']",Pam's HarvestCraft,9565
harvestcraft:cantaloupeitem,1.0,1,2,0.5,Cantaloupe,"['ore:cropCantaloupe', 'ore:listAllfruit']",Pam's HarvestCraft,9585
harvestcraft:cantonesegreensitem,7.0,1,7,3,Cantonese Greens,['ore:foodCantonesegreens'],Pam's HarvestCraft,10586
harvestcraft:cantonesenoodlesitem,13.0,1,2,0.5,Cantonese Noodles,['ore:foodCantonesenoodles'],Pam's HarvestCraft,10749
harvestcraft:caramelappleitem,4.0,1,5,1.5,Caramel Apple,['ore:foodCaramelapple'],Pam's HarvestCraft,9929
harvestcraft:caramelcupcakeitem,7.0,1,7,3,Caramel Cupcake,['ore:foodCaramelcupcake'],Pam's HarvestCraft,10633
harvestcraft:caramelicecreamitem,7.0,1,7,3,Caramel Ice Cream,['ore:foodCaramelicecream'],Pam's HarvestCraft,10267
harvestcraft:caramelitem,2.0,1,2,0.5,Caramel,['ore:foodCaramel'],Pam's HarvestCraft,9999
harvestcraft:carprawitem,1.0,1,2,0.5,Raw Carp,"['ore:fish', 'ore:foodCarpraw', 'ore:listAllfishfresh', 'ore:listAllfishraw', 'ore:listAllmeatraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,10837
harvestcraft:carrotcupcakeitem,6.0,1,7,3,Carrot Cupcake,['ore:foodCarrotcupcake'],Pam's HarvestCraft,10624
harvestcraft:carrotjuiceitem,3.0,1,5,1.5,Carrot Juice,"['ore:foodCarrotjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9947
harvestcraft:carrotsoupitem,5.0,1,7,3,Carrot Soup,['ore:foodCarrotsoup'],Pam's HarvestCraft,9972
harvestcraft:cashewbutteritem,3.0,2,5,1.5,Cashew Butter,"['ore:foodCashewbutter', 'ore:listAllnutbutter']",Pam's HarvestCraft,10395
harvestcraft:cashewchickenitem,5.0,1,7,3,Cashew Chicken,['ore:foodCashewchicken'],Pam's HarvestCraft,10289
harvestcraft:cashewitem,1.0,1,2,0.5,Cashew,"['ore:cropCashew', 'ore:listAllnut']",Pam's HarvestCraft,9774
harvestcraft:cassavaitem,1.0,1,2,0.5,Cassava,"['ore:cropCassava', 'ore:listAllveggie']",Pam's HarvestCraft,9691
harvestcraft:cassouletitem,13.0,1,2,0.5,Cassoulet,['ore:foodCassoulet'],Pam's HarvestCraft,10776
harvestcraft:catfishrawitem,1.0,1,2,0.5,Raw Catfish,"['ore:fish', 'ore:foodCatfishraw', 'ore:listAllfishfresh', 'ore:listAllfishraw', 'ore:listAllmeatraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,10838
harvestcraft:caulifloweritem,1.0,1,2,0.5,Cauliflower,"['ore:cropCauliflower', 'ore:listAllveggie']",Pam's HarvestCraft,9627
harvestcraft:ceasarsaladitem,8.0,1,8.0,8.0,Caesar Salad,['ore:foodCeasarsalad'],Pam's HarvestCraft,10342
harvestcraft:celeryandpeanutbutteritem,4.0,1,5,1.5,Celery and Peanut Butter,['ore:foodCeleryandpeanutbutter'],Pam's HarvestCraft,10118
harvestcraft:celeryitem,1.0,1,2,0.5,Celery,"['ore:cropCelery', 'ore:listAllgreenveggie', 'ore:listAllveggie']",Pam's HarvestCraft,9611
harvestcraft:celerysoupitem,6.0,1,7,3,Celery Soup,['ore:foodCelerysoup'],Pam's HarvestCraft,10121
harvestcraft:cevicheitem,7.0,1,7,3,Ceviche,['ore:foodCeviche'],Pam's HarvestCraft,10575
harvestcraft:chaiteaitem,3.0,1,5,1.5,Chai Tea,['ore:foodChaitea'],Pam's HarvestCraft,10085
harvestcraft:chaoscookieitem,6.0,1,7,3,Chaos Cookie,"['ore:foodChaoscookie', 'ore:listAllcookie']",Pam's HarvestCraft,10343
harvestcraft:charrrawitem,1.0,1,2,0.5,Raw Charr,"['ore:fish', 'ore:foodCharrraw', 'ore:listAllfishfresh', 'ore:listAllfishraw', 'ore:listAllmeatraw', 'ore:mulchNitrogen']",Pam's HarvestCraft,10839
harvestcraft:charsiuitem,7.0,1,7,3,Char Siu,['ore:foodCharsiu'],Pam's HarvestCraft,10461
harvestcraft:cheddarandsourcreampotatochipsitem,8.0,1,8.0,8.0,Cheddar and Sour Cream Potato Chips,['ore:foodCheddarandsourcreampotatochips'],Pam's HarvestCraft,10512
harvestcraft:cheeseburgeritem,6.0,1,7,3,Cheeseburger,['ore:foodCheeseburger'],Pam's HarvestCraft,9989
harvestcraft:cheesedanishitem,4.0,1,5,1.5,Cheese Danish,['ore:foodCheesedanish'],Pam's HarvestCraft,10684
harvestcraft:cheeseitem,1.0,1,2,0.5,Cheese,['ore:foodCheese'],Pam's HarvestCraft,9924
harvestcraft:cheeseontoastitem,5.0,1,7,3,Cheese on Toast,['ore:foodCheeseontoast'],Pam's HarvestCraft,10440
harvestcraft:cheesesteakitem,9.0,1,9.0,9.0,Cheesesteak,['ore:foodCheesesteak'],Pam's HarvestCraft,10753
harvestcraft:cheesyshrimpquinoaitem,8.0,1,8.0,8.0,Cheesy Shrimp Quinoa,['ore:foodCheesyshrimpquinoa'],Pam's HarvestCraft,10545
harvestcraft:cheezepuffsitem,4.0,1,5,1.5,Cheeze Puffs,['ore:foodCheezepuffs'],Pam's HarvestCraft,10515
harvestcraft:cherrycoconutchocolatebaritem,5.0,1,7,3,Cherry Coconut Chocolate Bar,['ore:foodCherrycoconutchocolatebar'],Pam's HarvestCraft,10337
harvestcraft:cherryicecreamitem,6.0,1,7,3,Cherry Ice Cream,['ore:foodCherryicecream'],Pam's HarvestCraft,10390
harvestcraft:cherryitem,1.0,1,2,0.5,Cherry,"['ore:cropCherry', 'ore:listAllfruit']",Pam's HarvestCraft,9734
harvestcraft:cherryjellyitem,3.0,1,5,1.5,Cherry Jelly,['ore:foodCherryjelly'],Pam's HarvestCraft,10230
harvestcraft:cherryjellysandwichitem,8.0,1,8.0,8.0,Cherry Jelly Sandwich,['ore:foodCherryjellysandwich'],Pam's HarvestCraft,10231
harvestcraft:cherryjuiceitem,3.0,1,5,1.5,Cherry Juice,"['ore:foodCherryjuice', 'ore:listAlljuice']",Pam's HarvestCraft,9951
harvestcraft:cherrypieitem,4.0,1,5,1.5,Cherry Pie,['ore:foodCherrypie'],Pam's HarvestCraft,10079
harvestcraft:cherryslushieitem,5.0,1,7,3,Cherry Slushie,['ore:foodCherryslushie'],Pam's HarvestCraft,10634
harvestcraft:cherrysmoothieitem,4.0,1,5,1.5,Cherry Smoothie,"['ore:foodCherrysmoothie', 'ore:listAllsmoothie']",Pam's HarvestCraft,10081
harvestcraft:cherrysodaitem,6.0,1,7,3,Cherry Soda,"['ore:foodCherrysoda', 'ore:listAllsoda']",Pam's HarvestCraft,10259
harvestcraft:cherryyogurtitem,3.0,1,5,1.5,Cherry Yogurt,"['ore:foodCherryyogurt', 'ore:listAllyogurt']",Pam's HarvestCraft,10184
harvestcraft:chestnutbutteritem,3.0,2,5,1.5,Chestnut Butter,"['ore:foodChestnutbutter', 'ore:listAllnutbutter']",Pam's HarvestCraft,10396
harvestcraft:chestnutitem,1.0,1,2,0.5,Chestnut,"['ore:cropChestnut', 'ore:listAllnut']",Pam's HarvestCraft,9816
harvestcraft:chickenandwafflesitem,11.0,1,2,0.5,Chicken and Waffles,['ore:foodChickenandwaffles'],Pam's HarvestCraft,10788
harvestcraft:chickenbiscuititem,10.0,1,2,0.5,Chicken Biscuit,['ore:foodChickenbiscuit'],Pam's HarvestCraft,10778
harvestcraft:chickencelerycasseroleitem,6.0,1,7,3,Chicken Celery Casserole,['ore:foodChickencelerycasserole'],Pam's HarvestCraft,10119
harvestcraft:chickenchowmeinitem,8.0,1,8.0,8.0,Chicken Chow Mein,['ore:foodChickenchowmein'],Pam's HarvestCraft,10457
harvestcraft:chickencordonbleuitem,6.0,1,7,3,Chicken Cordon Bleu,['ore:foodChickencordonbleu'],Pam's HarvestCraft,10660
harvestcraft:chickencurryitem,10.0,1,2,0.5,Chicken Curry,['ore:foodChickencurry'],Pam's HarvestCraft,10147
harvestcraft:chickendinneritem,13.0,1,2,0.5,Chicken Dinner,['ore:foodChickendinner'],Pam's HarvestCraft,10502
